sourceid,destid,distance,duration,duration_in_traffic
1,4,6444,949,1359
1,51,19661,2280,3746
1,53,29507,3467,4958
1,54,23012,3230,4882
1,55,23087,2584,4092
1,56,22429,2614,4217
1,81,24604,3112,5192
1,87,30991,3458,6253
1,10,12315,1891,3008
1,11,11332,1809,3110
1,5,5197,889,1215
1,6,12996,1768,2618
1,7,7894,1263,1930
1,8,9670,1557,2601
1,9,10229,1550,2314
1,130,28694,3548,6888
1,159,31909,4046,7676
1,40,22507,3820,6995
1,72,25336,3302,6252
1,16,14605,2298,4102
1,160,31551,3801,6809
1,17,14551,1830,2997
1,37,15072,1892,3356
1,38,16803,2235,4187
1,42,17311,2248,4296
1,69,19479,2521,4690
1,73,22442,2835,5317
1,12,14876,2524,4217
1,13,17179,2598,4596
1,14,25066,3586,4752
1,15,16887,2681,4912
1,39,18343,2996,5641
1,41,19261,3157,6090
1,70,21026,2883,5198
1,71,23357,3159,5684
1,102,22095,3289,6107
1,43,20043,2757,5152
1,44,19304,2690,4883
1,67,17799,2422,4750
1,68,19376,2627,5064
1,74,20890,2985,5654
1,75,19605,2725,5271
1,35,13438,1669,2946
1,36,14095,1876,2929
1,45,16463,2102,4005
1,64,14420,1949,3582
1,65,15796,2027,3868
1,66,16489,2093,4054
1,76,17301,2311,4399
1,18,12544,1518,2485
1,19,11318,1525,2577
1,20,11591,1387,2377
1,21,10595,1483,2479
1,22,11186,1588,2743
1,33,11873,1560,2640
1,34,12301,1478,2611
1,46,13497,1729,2948
1,31,15167,2145,3461
1,32,13674,1723,2848
1,47,14106,1967,3390
1,48,14674,2227,3648
1,60,18124,2124,3491
1,61,15730,2110,3762
1,78,16637,2188,4105
1,23,12995,1608,2612
1,24,13680,1427,2308
1,27,17376,2025,3290
1,28,16970,2052,3578
1,29,15639,1805,2881
1,30,15873,2194,3503
1,49,16834,1966,3226
1,59,18910,2318,3778
1,113,25228,3379,6992
1,50,19211,2396,3803
1,57,22215,2679,4498
1,58,23790,2888,5181
1,79,20154,2487,3960
1,80,21448,2920,5341
1,88,23924,3083,5633
1,110,18973,2564,4923
1,62,14585,1879,3343
1,63,15507,1915,3626
1,90,20069,2520,5011
1,91,17142,2343,4282
1,92,16903,2163,3753
1,93,15970,1826,3810
1,111,19007,2513,5093
1,112,23034,3232,5896
1,114,25249,3197,6666
1,115,22250,3112,6305
1,116,22368,3151,6363
1,117,21026,2888,5350
1,89,20192,2852,5238
1,109,18149,2400,4605
1,120,19498,2593,4893
1,121,19794,2781,5104
1,77,15927,2060,3690
1,94,16899,2215,4406
1,95,18255,2585,4794
1,96,18795,2571,5016
1,100,19968,2894,5524
1,101,21247,3083,5951
1,107,19219,2967,5408
1,108,19042,2570,4994
1,97,17600,2463,4611
1,98,18091,2487,4626
1,99,19099,2652,5024
1,103,22913,2934,5426
1,104,22349,3173,5787
1,105,21249,3096,5777
1,106,20876,2937,5836
1,125,22666,3194,5916
1,126,23649,3358,6195
1,127,24571,3034,5509
1,128,25472,2968,5365
1,131,30626,3753,6716
1,122,20033,2805,5177
1,123,20481,2898,5647
1,124,21495,3040,5842
1,132,24062,3448,6558
1,133,22771,3257,6050
1,134,22403,3269,6037
1,157,23939,3198,6368
1,158,28907,3345,5913
1,135,22008,3147,5820
1,136,21646,3010,5684
1,137,20934,2925,5566
1,138,20608,2816,5202
1,139,19503,2821,5240
1,140,21341,2996,5766
1,141,21882,3093,5777
1,118,19363,2647,5117
1,119,19178,2561,5092
1,142,21192,3170,6082
1,143,20995,2910,6005
1,144,21859,3192,6360
1,145,21675,3009,5873
1,153,22807,3312,6543
1,155,22736,3302,6257
1,156,24131,3368,6430
1,154,22791,3238,6573
1,162,25383,3723,7213
1,163,24742,3858,7273
1,164,23513,3576,6881
1,161,30376,3576,6285
1,165,24245,3896,7437
1,166,23906,3398,6955
1,167,22637,3205,6626
1,180,25753,3828,7824
1,181,26993,3969,8248
1,182,27026,4042,8094
1,146,23302,3365,6449
1,147,23079,3278,6821
1,148,24077,3501,7111
1,151,25617,3647,7453
1,152,24574,3608,6967
1,178,25886,3789,8069
1,173,25986,3802,8206
1,176,26797,3980,8008
1,168,24579,3493,7023
1,169,23898,3347,6742
1,179,24270,3491,7415
1,149,36815,4522,8197
1,150,32141,3672,6853
1,82,27290,3358,5479
1,83,31820,3756,5408
1,84,34717,4209,6535
1,85,27279,3124,5666
1,174,36896,4106,7915
1,175,27961,4103,9531
1,186,27218,4179,8718
1,187,28086,4164,8551
1,188,28311,4253,8430
1,189,28569,4340,9562
1,190,39308,4575,8701
1,191,39993,4851,9290
1,193,29877,4462,9210
1,184,34607,4499,7918
1,185,27713,4209,8758
1,192,31712,4864,10773
1,194,49606,4882,8301
1,195,28495,4414,9229
1,196,32091,4937,10059
1,52,22512,3286,4848
1,129,25883,3198,5961
1,170,24833,3723,7258
1,171,25034,3646,7146
1,183,25253,4032,7934
1,197,29138,4440,9300
1,177,26401,3945,8135
1,172,25541,3739,8228
1,26,19471,2504,3757
1,25,17357,2293,3431
1,86,29644,3325,6062
1,198,34697,4163,7355
52,2,25124,3183,5581
52,3,24116,3415,5790
52,4,20684,2795,5010
52,51,5488,1274,1786
52,53,3947,934,1336
52,54,2012,506,651
52,55,5026,1072,1405
52,56,5866,1278,2039
52,81,8015,1738,2783
52,87,13177,2052,3644
52,10,19548,2741,4656
52,11,22996,3192,5506
52,5,17016,2888,4431
52,6,13060,2002,3297
52,7,15331,2553,4283
52,8,17076,2418,4135
52,9,21227,3022,5231
52,130,34105,4498,8633
52,159,37320,4996,9372
52,40,29683,4448,8058
52,72,30747,4252,8018
52,16,20883,2861,5118
52,160,36962,4751,8575
52,17,19962,2780,4738
52,37,20392,2939,4923
52,38,22214,3185,5996
52,42,22722,3198,6099
52,69,24890,3471,6513
52,73,27853,3785,7069
52,12,25264,3621,5963
52,13,25795,3556,6144
52,14,26614,3812,6964
52,15,24996,3474,6722
52,39,27210,3785,6813
52,41,26052,3768,7118
52,70,26437,3832,7025
52,71,28768,4109,7444
52,102,27464,4150,7700
52,43,25468,3679,6675
52,44,24260,3426,6175
52,67,23223,3344,6266
52,68,24800,3549,6542
52,74,26258,3846,7225
52,75,25029,3647,6799
52,35,18862,2592,4438
52,36,19495,2833,4675
52,45,21888,3025,5491
52,64,19844,2871,5051
52,65,21220,2949,5372
52,66,21913,3015,5549
52,76,22725,3234,5921
52,18,17954,2468,4184
52,19,16742,2447,4144
52,20,17015,2309,3898
52,21,16020,2405,4057
52,22,13560,2241,3772
52,33,17297,2482,4148
52,34,17725,2401,4071
52,46,14639,2644,4327
52,31,12172,2215,3625
52,32,12363,2227,3638
52,47,14021,2583,4147
52,48,12700,2393,3842
52,60,12736,2110,3527
52,61,14081,2481,4057
52,78,12595,2136,3660
52,23,10974,2013,3211
52,24,11911,1880,3199
52,27,7238,1548,2395
52,28,10442,1888,3264
52,29,9504,1720,2836
52,30,12127,2237,3651
52,49,11447,1951,3263
52,59,10479,1790,3036
52,113,12634,2391,3694
52,50,10389,1856,2734
52,57,6911,1400,2034
52,58,9566,1753,2540
52,79,12517,2151,3198
52,80,9379,1788,3365
52,88,11406,2084,3095
52,110,18012,3355,5800
52,62,14915,2607,4333
52,63,15236,2573,4252
52,90,14840,2415,4092
52,91,13506,2377,4000
52,92,14803,2599,4313
52,93,21394,2748,5284
52,111,12828,2514,5039
52,112,10965,2090,3914
52,114,13164,2228,4179
52,115,14172,2664,5057
52,116,14743,2921,5953
52,117,14013,2734,5486
52,89,10582,2021,3645
52,109,18317,3372,5929
52,120,24726,3500,6459
52,121,25022,3688,6650
52,77,21351,2982,5191
52,94,22323,3137,5741
52,95,23679,3507,6363
52,96,24249,3468,6413
52,100,25336,3756,7058
52,101,26615,3944,7521
52,107,25003,3570,6614
52,108,24496,3466,6366
52,97,23024,3385,6153
52,98,23515,3409,6149
52,99,24469,3489,6501
52,103,28324,3884,7188
52,104,27567,4087,7305
52,105,26592,3897,7324
52,106,26301,3859,7171
52,125,27894,4101,7444
52,126,28877,4265,7719
52,127,29982,3984,7321
52,128,30883,3918,7172
52,131,32144,4161,7457
52,122,25305,3721,6745
52,123,25939,3786,6970
52,124,26943,3953,7165
52,132,29290,4355,8037
52,133,27999,4164,7566
52,134,28395,4184,7800
52,157,20671,3708,7732
52,158,34318,4295,7701
52,135,27236,4054,7382
52,136,19134,3411,7024
52,137,26388,3822,6951
52,138,25836,3723,6756
52,139,24927,3743,6724
52,140,21088,3721,6546
52,141,19370,3495,7121
52,118,15361,3046,6160
52,119,15910,3070,6355
52,142,18511,3502,7324
52,143,17269,3237,6840
52,144,24932,3862,7768
52,145,15755,2951,6108
52,153,24695,3760,7614
52,155,19585,3669,7602
52,156,20862,3878,7710
52,154,19065,3565,7408
52,162,35798,4563,8164
52,163,21396,4047,8388
52,164,20167,3765,7995
52,161,35786,4526,8091
52,165,27850,4533,9428
52,166,26741,4222,8770
52,167,26905,4239,8654
52,180,26857,4371,9031
52,181,29145,4407,9635
52,182,29859,4592,9827
52,146,23772,3693,7825
52,147,22741,3558,7380
52,148,21622,3351,7033
52,151,20669,3042,6106
52,152,22621,3486,7117
52,178,26233,3886,8429
52,173,20156,2911,5773
52,176,22579,3388,7310
52,168,25344,3887,8133
52,169,25226,3873,7827
52,179,25319,4005,8537
52,149,18960,3251,5916
52,150,14327,2266,4246
52,82,7806,1678,2779
52,83,16850,1969,2855
52,84,19747,2423,3834
52,85,9464,1718,3090
52,174,19081,2700,5348
52,175,23087,3320,7326
52,186,27656,4192,8884
52,187,25999,3872,8254
52,188,23877,3485,7426
52,189,23187,3431,7379
52,190,21493,3169,6106
52,191,22178,3445,6668
52,193,27429,4107,8739
52,184,32086,5057,10364
52,185,28737,4355,9401
52,192,26838,4082,8619
52,194,30411,4529,9397
52,195,28303,4272,9147
52,196,32833,5007,10107
52,1,23892,2940,4907
52,129,31294,4148,7688
52,170,24201,3791,7935
52,171,23534,3580,7420
52,183,22133,4210,8879
52,197,30161,4587,9880
52,177,24334,3746,7790
52,172,21726,3151,6614
52,26,4809,984,1342
52,25,7354,1531,2324
52,86,11830,1919,3435
52,198,32369,5188,9312
129,2,26812,3650,6307
129,3,22784,3229,5549
129,4,25069,3528,6198
129,51,28188,3850,6661
129,53,35049,4612,8378
129,54,31625,4258,7723
129,55,31161,4036,6963
129,56,30503,4066,7011
129,81,25212,4084,8267
129,87,23400,3738,7554
129,10,16147,2311,4156
129,11,18193,2674,4647
129,5,27385,3525,6068
129,6,21963,3001,5224
129,7,20374,3052,5304
129,8,16398,2512,4333
129,9,18234,2950,5098
129,130,3235,618,775
129,159,6488,1088,1800
129,40,9842,1909,3051
129,72,4440,851,1156
129,16,13128,1964,3606
129,160,6917,1128,1826
129,17,16502,2564,4238
129,37,14014,2307,3756
129,38,10044,1353,2166
129,42,9032,1216,2031
129,69,7169,1080,1770
129,73,3440,647,1104
129,12,17075,2651,4402
129,13,14390,2147,3910
129,14,17747,2357,3333
129,15,12860,1980,3612
129,39,12577,1884,3260
129,41,8664,1585,2874
129,70,6992,1293,2068
129,71,6270,1173,1917
129,102,5955,1149,1889
129,43,8809,1277,2041
129,44,10660,1598,2565
129,67,9590,1606,2579
129,68,9295,1534,2488
129,74,7068,1263,2093
129,75,7985,1251,2062
129,35,16983,2604,4555
129,36,15314,2449,3969
129,45,12387,2111,3505
129,64,13425,2503,4296
129,65,12420,2173,3656
129,66,11093,1903,3179
129,76,10849,1877,3207
129,18,15200,2394,4406
129,19,16513,2584,4553
129,20,17971,2647,4789
129,21,19538,2932,5136
129,22,20252,3091,5562
129,33,19097,2901,5149
129,34,18108,2685,4811
129,46,18298,2774,5008
129,31,19131,3333,5637
129,32,20020,3132,5701
129,47,20187,3190,5681
129,48,18804,3288,5538
129,60,18125,3055,5159
129,61,17433,2980,5004
129,78,17026,2779,4749
129,23,21517,3171,5430
129,24,21754,2879,5112
129,27,25450,3477,6095
129,28,25044,3504,6398
129,29,23713,3257,5661
129,30,18370,3595,6097
129,49,20513,3484,6101
129,59,19490,3219,5704
129,113,21040,3410,6483
129,50,22083,3680,6971
129,57,22287,3683,7548
129,58,21960,3503,7117
129,79,17704,2922,5064
129,80,17743,2972,5945
129,88,20214,3305,6410
129,110,13548,2230,3745
129,62,16812,2787,4951
129,63,15838,2607,4528
129,90,17842,2810,5206
129,91,17295,2835,5045
129,92,16234,2706,4623
129,93,13728,2202,4121
129,111,14149,2244,3917
129,112,18403,2992,5854
129,114,20301,3620,6391
129,115,17896,2917,5229
129,116,15624,2626,4630
129,117,13653,2213,3890
129,89,17286,3066,5808
129,109,10761,1981,3523
129,120,9335,1541,2609
129,121,8541,1809,2920
129,77,12395,2217,3755
129,94,11536,1888,3164
129,95,9713,1902,3251
129,96,9172,1819,3082
129,100,7977,1489,2575
129,101,6813,1229,2063
129,107,8294,1686,2887
129,108,8438,1720,2892
129,97,10074,2168,3513
129,98,11008,1951,3313
129,99,9024,1801,3097
129,103,4901,951,1547
129,104,5911,1154,1905
129,105,7423,1271,2135
129,106,7265,1423,2421
129,125,4947,1005,1654
129,126,4235,867,1429
129,127,3374,762,1177
129,128,2428,500,826
129,131,3689,743,1119
129,122,8230,1713,2825
129,123,6700,1283,1991
129,124,5998,1184,1935
129,132,3581,726,1152
129,133,4712,945,1548
129,134,5541,1176,1774
129,157,6661,1063,1675
129,158,5886,914,1378
129,135,6755,1330,2050
129,136,7558,1223,1978
129,137,7555,1538,2381
129,138,8875,1517,2534
129,139,10020,1770,3008
129,140,8939,1513,2596
129,141,7781,1318,2109
129,118,12216,1970,3152
129,119,10779,1802,2926
129,142,10077,1798,2780
129,143,11321,1973,3141
129,144,13362,2354,3573
129,145,13841,2407,3696
129,153,13636,2461,4053
129,155,8745,1509,2340
129,156,7901,1341,2034
129,154,9901,1621,2496
129,162,7366,1182,1825
129,163,7812,1262,1864
129,164,8666,1350,2192
129,161,7355,1144,1730
129,165,9343,1561,2661
129,166,10841,1801,2949
129,167,10981,1831,2924
129,180,11088,1874,3025
129,181,10990,1761,3007
129,182,9448,1694,2741
129,146,15498,2787,4337
129,147,15842,2888,4855
129,148,18730,3384,5745
129,151,18129,3136,5509
129,152,15352,2682,4515
129,178,12058,1964,3486
129,173,18810,3286,5732
129,176,15480,2637,4751
129,168,12758,2160,3696
129,169,12904,2259,3630
129,179,11494,1912,3349
129,149,56356,5548,8419
129,150,28937,4537,8745
129,82,35364,4810,8261
129,83,40240,5357,9510
129,84,31316,4809,9871
129,85,30751,4696,9492
129,174,20788,3567,6242
129,175,17704,3011,5437
129,186,11996,2093,3574
129,187,13779,2349,4247
129,188,15759,2678,4855
129,189,39525,3563,5440
129,190,38893,3343,5105
129,191,36629,3198,4737
129,193,28913,2810,4265
129,184,12516,2035,3112
129,185,11772,1992,3220
129,192,32548,3128,4549
129,194,26585,2451,3628
129,195,14159,2444,4264
129,196,17861,2625,4198
129,1,26640,3385,5833
129,52,31125,4313,7681
129,170,13897,2414,4048
129,171,15121,2613,4404
129,183,8248,1368,2256
129,197,14129,2270,3538
129,177,13735,2301,3827
129,172,16428,2804,4798
129,26,27938,3766,6691
129,25,24840,3470,5967
129,86,24661,3909,8006
129,198,10063,1490,2381
170,2,27807,3854,8287
170,3,28365,3996,8580
170,4,22878,3511,8255
170,51,23829,3495,7053
170,53,25311,3889,8188
170,54,26517,3650,7929
170,55,20014,2771,5885
170,56,21570,2952,6405
170,81,21149,3091,6569
170,87,17870,2626,5654
170,10,25648,3855,7125
170,11,26950,4209,7706
170,5,25120,4170,7703
170,6,20364,3489,6759
170,7,19825,3329,7816
170,8,19702,3120,6968
170,9,23421,3737,8487
170,130,17353,2958,4834
170,159,17261,3141,5443
170,40,23352,3905,6235
170,72,17375,3095,5139
170,16,24217,3664,6557
170,160,11441,2309,3883
170,17,17385,3504,7010
170,37,15977,3231,6585
170,38,21132,3054,4901
170,42,20196,2876,4952
170,69,18257,2780,4512
170,73,15211,2450,4240
170,12,28314,4306,7253
170,13,25994,3878,6666
170,14,45612,4231,6548
170,15,24018,3657,6510
170,39,23665,3584,5984
170,41,21158,3314,5521
170,70,19402,3097,5149
170,71,18924,3203,5374
170,102,16998,2897,4931
170,43,20413,3009,4718
170,44,16772,3139,4934
170,67,14613,2728,4303
170,68,16012,2996,4742
170,74,15231,3027,4801
170,75,19144,2928,4931
170,35,14477,2712,5853
170,36,18730,3552,5840
170,45,14145,2867,5683
170,64,13497,2872,4545
170,65,13338,2753,4511
170,66,14671,2919,4739
170,76,13941,2731,4363
170,18,17452,3055,6622
170,19,18649,3488,6186
170,20,17240,3105,5444
170,21,17295,3213,6130
170,22,16760,3294,6129
170,33,15731,3029,5661
170,34,15262,2769,5382
170,46,14383,2764,5305
170,31,14697,3030,5417
170,32,16417,3046,5861
170,47,16584,3105,5850
170,48,14369,2986,5313
170,60,13312,2685,4900
170,61,14049,2794,4560
170,78,11652,2304,4268
170,23,15527,3453,5987
170,24,19364,3400,6220
170,27,17509,3201,5967
170,28,15354,2837,5812
170,29,16768,3070,5478
170,30,15925,3267,5366
170,49,15467,2949,4959
170,59,13624,2599,4988
170,113,12881,2321,4154
170,50,16791,3117,6040
170,57,16470,2902,5041
170,58,14663,2644,4423
170,79,11805,2296,3858
170,80,13179,2376,4284
170,88,12546,2196,3710
170,110,8998,1855,3463
170,62,13810,2593,4398
170,63,12466,2433,4075
170,90,9585,2002,3460
170,91,11336,2326,3860
170,92,9620,2202,3950
170,93,10961,2090,4072
170,111,8722,1640,2618
170,112,10274,1953,3604
170,114,9160,1696,2940
170,115,7615,1490,2421
170,116,5858,1268,1961
170,117,4941,1010,1573
170,89,10188,2144,3547
170,109,9174,1932,3836
170,120,9388,1822,2763
170,121,10049,2219,3291
170,77,11913,2538,5227
170,94,10958,2203,3422
170,95,12188,2364,3689
170,96,11647,2280,3520
170,100,13932,2763,4409
170,101,15157,2796,4736
170,107,12731,2491,3938
170,108,11884,2264,3519
170,97,12939,2661,4096
170,98,12711,2502,4021
170,99,13449,2579,4046
170,103,15200,2818,4592
170,104,13884,2599,4459
170,105,13842,2610,4497
170,106,12436,2447,3997
170,125,13411,2558,4404
170,126,12638,2435,3999
170,127,13637,2474,4407
170,128,11945,2140,3465
170,131,11783,2194,3835
170,122,11298,2279,3432
170,123,12478,2313,3714
170,124,12183,2275,3659
170,132,13279,2391,4239
170,133,11591,2234,3656
170,134,9577,2164,3273
170,157,9468,1913,3051
170,158,9473,1871,3004
170,135,11311,2112,3416
170,136,9216,1841,2918
170,137,9301,1964,2977
170,138,8928,1868,2744
170,139,7559,1513,2260
170,140,7898,1536,2402
170,141,8699,1790,2661
170,118,6585,1444,2518
170,119,7365,1518,2460
170,142,6441,1305,1943
170,143,5233,1089,1661
170,144,3407,813,1117
170,145,4328,850,1422
170,153,3170,709,946
170,155,7515,1472,2235
170,156,7860,1577,2567
170,154,4928,1127,1876
170,162,8192,1765,2875
170,163,7300,1567,2447
170,164,6370,1311,1977
170,161,8378,1738,3075
170,165,4695,1065,1762
170,166,3135,758,1129
170,167,4015,819,1271
170,180,4139,1009,1631
170,181,5387,1230,2153
170,182,5815,1368,2314
170,146,3977,852,1222
170,147,4321,953,1693
170,148,6593,1383,2665
170,151,5401,1198,2003
170,152,2239,613,839
170,178,3272,772,1244
170,173,6082,1348,2200
170,176,2564,669,907
170,168,1585,398,529
170,169,2307,530,702
170,179,2961,662,1033
170,149,19908,3318,6139
170,150,15292,2409,4710
170,82,20658,3245,6508
170,83,25798,3853,8024
170,84,21665,3161,6709
170,85,17397,2609,5520
170,174,7135,1436,2527
170,175,6379,1339,2014
170,186,5053,1191,1884
170,187,3387,813,1367
170,188,4071,906,1266
170,189,6311,1545,3139
170,190,7206,1466,2953
170,191,10294,1981,3975
170,193,5817,1216,2145
170,184,8848,1920,3199
170,185,6124,1335,2276
170,192,9553,1789,2898
170,194,8799,1638,2758
170,195,5984,1322,2386
170,196,10502,2063,3707
170,1,26086,3655,8161
170,52,25987,3806,7607
170,129,13887,2498,4481
170,171,2008,543,742
170,183,7332,1462,2416
170,197,7558,1573,2783
170,177,1699,511,768
170,172,3081,719,1090
170,26,27979,3788,8723
170,25,20062,3552,6824
170,86,16523,2494,5475
170,198,14137,2397,4078
171,2,26972,3934,8775
171,3,28323,4222,8738
171,4,22532,3546,8246
171,51,23239,3388,6845
171,53,24721,3782,8001
171,54,25859,3530,7591
171,55,19423,2664,5664
171,56,20980,2845,6199
171,81,20558,2984,6370
171,87,17279,2520,5500
171,10,26622,4021,7595
171,11,27930,4358,8246
171,5,24774,4205,7682
171,6,31159,3946,8597
171,7,19479,3364,7806
171,8,19313,3202,7016
171,9,23075,3772,8478
171,130,17854,3112,5545
171,159,28960,3196,5180
171,40,24402,4030,6885
171,72,18392,3281,5861
171,16,25267,3789,7230
171,160,12415,2475,4438
171,17,19983,3889,6495
171,37,15394,3243,6326
171,38,22182,3179,5575
171,42,21137,3102,5413
171,69,19307,2905,5175
171,73,16185,2616,4738
171,12,29250,4441,8215
171,13,26528,3972,7456
171,14,46122,4276,6710
171,15,24999,3806,7010
171,39,24715,3710,6652
171,41,22138,3463,6096
171,70,20350,3305,5597
171,71,19871,3411,5848
171,102,15619,3038,5202
171,43,21175,3309,5338
171,44,17122,3305,5235
171,67,14961,2901,4670
171,68,15620,3079,5411
171,74,16188,3090,5218
171,75,15955,3118,5190
171,35,14634,2716,5691
171,36,19081,3718,6139
171,45,13800,2903,5668
171,64,12684,2484,5205
171,65,11899,2639,5081
171,66,14258,3026,5406
171,76,14220,2880,4639
171,18,17106,3091,6603
171,19,17064,3080,6597
171,20,15622,2759,5959
171,21,16740,3288,6088
171,22,16628,3289,6192
171,33,15391,3064,5696
171,34,14708,2843,5340
171,46,14257,2765,5290
171,31,14351,3065,5394
171,32,15883,3003,6199
171,47,16050,3062,6188
171,48,14024,3021,5290
171,60,12736,2653,4780
171,61,13703,2829,4539
171,78,11195,2384,4303
171,23,16467,3605,6045
171,24,18271,3376,6243
171,27,16471,3105,6181
171,28,15009,2872,5773
171,29,15675,3045,5501
171,30,13716,3176,5155
171,49,14204,2874,5132
171,59,13449,2683,4768
171,113,10114,2031,3653
171,50,16391,3225,5817
171,57,13323,2600,4631
171,58,11887,2390,4161
171,79,11778,2372,4033
171,80,10032,2075,3853
171,88,9398,1895,3301
171,110,8653,1890,3440
171,62,13261,2668,4353
171,63,12329,2429,4077
171,90,9239,2037,3437
171,91,10101,2161,3912
171,92,9385,2193,3875
171,93,10669,2077,3953
171,111,7339,1546,2709
171,112,8358,1715,3141
171,114,6012,1395,2526
171,115,5885,1317,2294
171,116,5513,1303,1936
171,117,4595,1045,1552
171,89,9775,2038,3595
171,109,9478,2147,3715
171,120,9749,2003,3066
171,121,9722,2303,3936
171,77,11568,2573,5212
171,94,11318,2384,3718
171,95,12539,2530,3987
171,96,11998,2446,3841
171,100,14283,2929,4721
171,101,14812,2831,4715
171,107,13082,2657,4242
171,108,11481,2385,4171
171,97,12922,2836,4283
171,98,13950,2824,4397
171,99,13809,2760,4338
171,103,14892,2899,4978
171,104,13538,2634,4437
171,105,13496,2645,4475
171,106,12806,2643,4295
171,125,13065,2593,4382
171,126,12877,2595,4237
171,127,14611,2640,4896
171,128,12479,2234,4201
171,131,12757,2360,4335
171,122,11649,2445,3756
171,123,11952,2291,3907
171,124,11656,2253,3855
171,132,12021,2460,3945
171,133,11831,2394,3885
171,134,11456,2172,3854
171,157,9720,2082,3253
171,158,9833,2052,3288
171,135,10785,2090,3591
171,136,10063,1837,3244
171,137,9661,2145,3295
171,138,8525,1989,3397
171,139,7010,1591,2865
171,140,7300,1680,3052
171,141,9059,1971,2927
171,118,6240,1479,2495
171,119,6838,1496,2640
171,142,6801,1485,2211
171,143,5593,1270,1938
171,144,3901,967,1305
171,145,3983,886,1401
171,153,3664,864,1133
171,155,7875,1652,2510
171,156,8221,1758,2851
171,154,5289,1308,2128
171,162,8746,2063,3083
171,163,7786,1834,2897
171,164,7138,1469,2667
171,161,9352,1904,3579
171,165,5762,1248,2361
171,166,4203,942,1723
171,167,4982,979,1813
171,180,5113,1175,2027
171,181,6361,1396,2709
171,182,6789,1534,2844
171,146,3631,887,1201
171,147,3975,988,1672
171,148,5106,1228,2223
171,151,3687,1012,1773
171,152,1075,390,512
171,178,4363,953,1628
171,173,4166,1111,1747
171,176,2360,673,1103
171,168,2801,623,1118
171,169,2668,711,958
171,179,3575,809,1510
171,149,19228,3227,5767
171,150,14612,2318,4358
171,82,20067,3138,6330
171,83,25208,3746,7860
171,84,21075,3054,6526
171,85,16807,2502,5314
171,174,6545,1330,2287
171,175,5093,1252,1988
171,186,6019,1218,2095
171,187,4363,898,1546
171,188,4399,964,1637
171,189,5721,1438,2886
171,190,6615,1359,2708
171,191,10209,1889,3706
171,193,6327,1261,2298
171,184,9822,2086,3741
171,185,7104,1376,2329
171,192,10063,1834,3082
171,194,9309,1683,2920
171,195,6962,1376,2466
171,196,11481,2104,3764
171,1,25740,3691,8146
171,52,25396,3700,7371
171,129,14861,2664,5020
171,170,1662,510,832
171,183,7989,1634,3091
171,197,8528,1608,2905
171,177,2886,703,1159
171,172,1751,496,690
171,26,27299,3697,8335
171,25,27696,3900,8542
171,86,13505,2302,4295
171,198,15117,2439,4126
183,2,31867,4083,6939
183,3,27838,3663,6135
183,4,28028,3532,6356
183,51,19680,3852,7738
183,53,32267,4953,10131
183,54,23050,4120,8731
183,55,26506,3859,7641
183,56,18659,3708,7572
183,81,27642,4179,8325
183,87,24363,3715,7607
183,10,19532,2622,4538
183,11,23247,3108,5198
183,5,31987,3824,6536
183,6,27012,3427,5844
183,7,24975,3351,5781
183,8,20999,2827,4866
183,9,22906,3249,5654
183,130,10797,1653,2757
183,159,11221,1867,3178
183,40,17313,2631,4006
183,72,11336,1821,2921
183,16,18177,2390,4207
183,160,5114,1146,1777
183,17,21551,2990,4841
183,37,19226,2749,4360
183,38,15093,1779,2723
183,42,14081,1642,2601
183,69,12218,1506,2328
183,73,9095,1217,1914
183,12,22129,3084,4977
183,13,19439,2573,4364
183,14,23573,2791,4309
183,15,17909,2406,4159
183,39,17626,2310,3852
183,41,14946,2072,3177
183,70,13293,1846,2794
183,71,12871,1919,3130
183,102,10958,1623,2649
183,43,13858,1704,2595
183,44,15709,2024,3139
183,67,14639,2032,3159
183,68,14344,1961,3084
183,74,12584,1708,2658
183,75,13034,1677,2627
183,35,13745,2674,4688
183,36,20363,2875,4544
183,45,17436,2537,4137
183,64,11028,2434,4104
183,65,11244,2391,4041
183,66,16142,2329,3813
183,76,11804,2219,3846
183,18,20250,2820,5005
183,19,16132,3086,5638
183,20,14733,2717,4926
183,21,16208,3044,5419
183,22,16928,3210,5839
183,33,16331,3119,6579
183,34,15285,2925,6128
183,46,15036,2830,5512
183,31,15990,3276,5966
183,32,16803,3176,6655
183,47,16970,3234,6641
183,60,15031,2968,4917
183,61,14339,2894,4759
183,78,12953,2733,5175
183,23,26118,3486,6019
183,24,26803,3305,5708
183,27,18118,3499,7180
183,28,17688,3373,6666
183,29,17984,3432,6024
183,30,16071,3336,6035
183,49,16811,3333,6398
183,59,16182,3112,5732
183,113,17090,3168,6111
183,50,18093,3546,6999
183,57,17851,3503,7378
183,58,17524,3323,6944
183,79,14512,2800,4954
183,80,13854,2748,5443
183,88,16375,3032,5777
183,110,9558,2096,3760
183,62,13880,2720,4599
183,63,12744,2521,4289
183,90,12258,2478,4775
183,91,11748,2555,4814
183,92,11032,2587,4768
183,93,10634,2115,3892
183,111,10199,2002,3521
183,112,14564,2718,5199
183,114,15047,2721,4755
183,115,11153,2494,4036
183,116,10229,2168,3625
183,117,9311,1910,3275
183,89,14049,2892,5377
183,109,7652,1777,3012
183,120,6768,1487,2299
183,121,7049,1701,2516
