sourceid,destid,distance,duration,fare
67,100,3105,1493,5
67,101,4470,1374,10
67,107,2232,838,5
67,108,3074,985,10
67,97,3216,1228,10
67,98,2907,1147,5
67,99,1574,784,5
67,103,7050,2140,15
67,104,5522,1410,15
67,105,5333,1887,15
67,106,3067,1179,10
67,125,6698,1806,15
67,126,7513,2085,17
67,127,7561,1967,17
67,128,9062,2156,19
67,131,10323,3047,19
67,122,5001,1488,15
67,123,4196,1236,10
67,124,4629,1601,10
67,132,7097,1984,17
67,133,6905,1838,17
67,134,8222,2497,17
67,157,8864,2355,17
67,158,9514,2730,19
67,135,5422,2138,10
67,136,8604,2283,17
67,137,7989,2100,17
67,138,7518,1784,17
67,139,6785,1616,20
67,140,8713,1914,19
67,141,9542,2503,19
67,118,10925,2439,30
67,119,7090,1884,20
67,142,9954,2118,19
67,143,9536,1870,28
67,144,13232,3008,32
67,145,12351,2518,40
67,153,15286,3856,32
67,155,9847,2775,19
67,156,13237,3077,29
67,154,12244,2519,20
67,162,13602,3228,29
67,163,13248,2862,37
67,164,12027,2478,37
67,161,14277,3055,39
67,165,13708,3054,37
67,166,12770,2484,35
67,167,11907,2388,30
67,180,13814,2414,35
67,181,15744,3287,45
67,182,16219,3113,45
67,146,15775,3373,34
67,147,16466,3543,34
67,148,19441,4196,35
67,151,18080,3957,35
67,152,16035,3760,34
67,178,14235,2970,40
67,173,18600,4000,35
67,176,16900,3631,45
67,168,12244,2685,30
67,169,12061,2526,30
67,179,12324,2167,35
67,150,28359,6394,38
67,82,25801,5955,64
67,83,33832,7341,40
67,84,29994,6369,39
67,85,26038,5889,67
67,174,21451,4460,37
67,175,19622,4736,42
67,186,15254,2979,38
67,187,15962,3517,45
67,188,18586,4495,45
67,189,20036,4555,42
67,190,22920,5013,37
67,191,25599,5539,52
67,193,20147,4050,49
67,184,19814,3880,50
67,185,16593,3054,40
67,192,24421,5895,44
67,194,22175,4285,57
67,195,17841,3484,47
67,196,20331,3785,53
67,1,17933,4010,70
67,52,25633,5583,38
67,129,11160,2579,20
67,170,13765,2884,40
67,171,16447,3631,34
67,183,12953,3329,32
67,197,17899,3295,42
67,177,14956,3455,40
67,172,17488,3698,55
67,26,21154,6020,47
67,25,19308,5162,46
67,86,23397,5261,37
67,198,18601,5787,35
68,2,26452,6065,40
68,3,15618,4313,20
68,4,17871,4408,22
68,51,23474,5287,39
68,53,29763,6627,40
68,54,28393,5942,40
68,55,25085,6100,39
68,56,23661,4958,39
68,81,23930,4847,39
68,87,22068,4833,37
68,10,8737,2524,17
68,11,12153,3580,27
68,5,21549,6031,85
68,6,22990,5131,39
68,7,20743,4913,37
68,8,10774,3850,27
68,9,12034,4160,19
68,130,15301,4498,35
68,159,15326,4414,20
68,40,12721,3894,32
68,72,15411,3905,34
68,16,10111,3105,25
68,160,20392,4414,37
68,17,6973,2465,15
68,37,5963,2316,10
68,38,8279,2585,25
68,42,3135,1258,10
68,69,2204,1708,0
68,73,6459,2496,15
68,12,14289,4401,34
68,13,11521,3112,33
68,14,9841,3421,20
68,15,10265,2118,33
68,39,7386,3052,15
68,41,6348,1832,15
68,70,8816,2825,17
68,71,9480,2976,25
68,102,4163,1923,10
68,43,1209,618,5
68,44,2013,1247,5
68,67,2172,800,5
68,74,2724,1350,5
68,75,1469,1143,0
68,36,6018,1979,15
68,45,4482,2214,5
68,64,7079,2016,20
68,65,6793,2065,20
68,66,3108,1383,5
68,76,3513,1075,10
68,18,11088,2967,24
68,19,10961,2900,24
68,20,15053,3312,34
68,21,10311,3410,17
68,22,15953,4363,36
68,33,9616,2921,17
68,34,8056,2858,15
68,46,11257,3065,19
68,31,14418,3582,34
68,32,13271,3612,20
68,47,12730,3529,20
68,48,13424,3716,20
68,60,17016,3436,36
68,61,16904,4011,36
68,78,15404,3450,34
68,23,16216,4085,36
68,24,20478,4296,37
68,27,21184,4808,37
68,28,16186,3916,36
68,29,17349,4271,36
68,30,14300,3498,34
68,49,17918,3772,36
68,59,18024,3907,36
68,113,20891,4819,37
68,50,20829,5263,37
68,57,22741,5248,39
68,58,21826,5044,37
68,79,19618,4509,37
68,80,17521,3538,37
68,88,20206,4315,37
68,110,10809,2627,27
68,62,10204,3259,40
68,63,10005,2651,19
68,90,14026,3927,32
68,91,13215,3361,32
68,92,12732,3005,32
68,93,8253,2297,17
68,111,13921,3030,32
68,112,18508,3769,37
68,114,21944,5181,42
68,115,17220,4028,44
68,116,17645,4103,36
68,117,14492,3917,32
68,89,17644,3926,36
68,109,8396,2122,25
68,120,7733,1965,20
68,121,7179,2192,20
68,77,5507,1626,15
68,94,9061,2068,22
68,95,6032,1406,15
68,96,5666,1437,15
68,100,2604,1493,5
68,101,3262,1582,5
68,107,4333,1437,10
68,108,4871,1302,15
68,97,5166,1840,10
68,98,4704,1467,10
68,99,3283,1123,10
68,103,8498,2679,25
68,104,6970,1949,25
68,105,3734,2127,5
68,106,4785,1895,15
68,125,8146,2345,25
68,126,8960,2624,25
68,127,9008,2506,25
68,128,10510,2696,27
68,131,11771,3587,27
68,122,6350,2068,15
68,123,5921,1937,15
68,124,6354,2302,15
68,132,8817,2754,22
68,133,8243,2365,22
68,134,10269,3181,22
68,157,10221,2551,45
68,158,11248,3447,30
68,135,7147,2839,15
68,136,12307,2935,32
68,137,9338,2726,22
68,138,8867,2410,22
68,139,8399,2095,25
68,140,10295,2588,27
68,141,11460,2756,27
68,118,12270,2744,32
68,119,11926,2704,32
68,142,11363,2638,27
68,143,11150,2349,33
68,144,14561,3317,34
68,145,13728,2830,34
68,153,16585,4168,34
68,155,13721,3411,32
68,156,16481,3814,27
68,154,16090,3400,36
68,162,14993,3525,34
68,163,15014,3807,34
68,164,14318,3491,32
68,161,13481,3895,37
68,165,18380,4051,37
68,166,14384,2963,40
68,167,13521,2867,35
68,180,15428,2893,40
68,181,20536,4338,37
68,182,20108,4359,37
68,146,17449,3949,36
68,147,18140,4119,36
68,148,19792,4598,49
68,151,19364,4269,37
68,152,17319,4072,36
68,178,16969,3542,43
68,173,19885,4323,37
68,176,18514,4110,50
68,168,13858,3164,35
68,169,13675,3005,35
68,179,13938,2646,40
68,150,26092,6406,49
68,82,31497,7182,57
68,83,35124,7477,42
68,84,31286,6508,41
68,85,27217,6441,39
68,174,24137,5173,39
68,175,25936,5671,39
68,186,16868,3458,43
68,187,17981,4380,50
68,188,21560,5216,37
68,189,21650,5034,47
68,190,24185,5332,39
68,191,26991,5751,54
68,193,23132,5168,39
68,184,21893,4397,57
68,185,18207,3533,45
68,192,26984,6565,54
68,194,23789,4884,62
68,195,19860,4347,52
68,196,21945,4264,58
68,1,19935,4926,75
68,52,28418,5934,40
68,129,12607,3115,29
68,170,18538,3842,37
68,171,17821,3943,36
68,183,17228,4020,36
68,197,19513,3774,47
68,177,18764,3872,53
68,172,22127,4783,37
68,26,21828,7048,39
68,25,23527,5739,37
68,86,24688,5397,39
68,198,27617,6070,65
74,2,23065,6041,57
74,3,19751,5142,35
74,4,21641,5238,37
74,51,20450,5194,46
74,53,28558,6161,70
74,54,27195,5476,70
74,55,24373,5302,63
74,56,22294,4551,60
74,81,25055,5200,39
74,87,23193,5186,37
74,10,11419,3320,29
74,11,15396,4018,34
74,5,26019,6375,49
74,6,23746,5338,39
74,7,17186,4402,42
74,8,12186,3742,19
74,9,18495,4728,44
74,130,9748,3355,22
74,159,12980,3556,60
74,40,11572,3483,19
74,72,6331,2346,20
74,16,17445,4141,37
74,160,14386,3267,34
74,17,11507,3198,30
74,37,7304,2608,20
74,38,9759,2665,30
74,42,8515,2309,25
74,69,2272,1542,5
74,73,4112,1646,20
74,12,17477,4908,35
74,13,13800,3465,40
74,14,15383,3666,40
74,15,12544,2471,40
74,39,15334,3686,40
74,41,10152,3212,27
74,70,3255,2315,5
74,71,8647,2748,25
74,102,1555,777,5
74,43,5768,1915,20
74,44,7388,2298,20
74,67,3352,1239,10
74,68,2868,1229,5
74,75,822,668,0
74,36,10501,2889,30
74,45,7666,2416,25
74,64,6480,1769,20
74,65,5561,1627,15
74,66,4687,1721,10
74,76,3943,866,10
74,18,13220,3382,34
74,19,12389,3407,29
74,20,11480,3321,37
74,21,13035,3877,29
74,22,15591,3810,35
74,33,12340,3388,29
74,34,10780,3325,27
74,46,13982,3532,30
74,31,14861,3629,42
74,32,15995,4079,30
74,47,15454,3996,30
74,48,16148,4183,30
74,60,15381,3789,42
74,61,12957,3786,37
74,78,12391,3259,37
74,23,16659,4132,44
74,24,18843,4649,44
74,27,18160,4715,44
74,28,16631,3963,44
74,29,17802,4318,44
74,30,14743,3545,42
74,49,16284,4125,42
74,59,15021,3719,42
74,113,22016,5172,37
74,50,17805,5170,44
74,57,22719,5001,65
74,58,21803,4797,60
74,79,19320,4908,36
74,80,17421,2879,50
74,88,21331,4668,37
74,110,12364,2624,37
74,62,11602,3766,35
74,63,10450,2638,27
74,90,14222,4057,29
74,91,13411,3491,29
74,92,11470,2950,29
74,93,8697,2284,25
74,111,15046,3383,32
74,112,19633,4122,37
74,114,23069,5534,42
74,115,17945,4059,44
74,116,18090,4150,44
74,117,16916,4252,44
74,89,16796,3296,45
74,109,9266,2429,17
74,120,6724,1981,20
74,121,6169,1904,20
74,77,5937,1421,15
74,94,7378,2009,20
74,95,7047,1792,17
74,96,6680,1823,15
74,100,2227,1004,5
74,101,1731,611,5
74,107,3699,1567,10
74,108,5886,1688,15
74,97,5107,1506,15
74,98,4183,1339,10
74,99,2985,1011,10
74,103,2409,1782,0
74,104,3472,1353,10
74,105,3760,1042,10
74,106,4270,1393,10
74,125,6274,1711,15
74,126,6875,1967,15
74,127,7615,2259,25
74,128,6460,2111,15
74,131,9887,2894,30
74,122,5341,1780,15
74,123,5108,1306,15
74,124,5849,1611,15
74,132,7157,1751,17
74,133,7123,1702,17
74,134,8282,2260,17
74,157,8824,2112,17
74,158,10211,2353,19
74,135,6258,2181,15
74,136,9602,2398,25
74,137,8329,2742,25
74,138,7858,2426,25
74,139,8706,2448,28
74,140,11186,2932,32
74,141,9592,2443,25
74,118,13395,3097,32
74,119,10948,2790,30
74,142,12119,3145,27
74,143,11457,2702,35
74,144,15686,3670,34
74,145,14853,3183,34
74,153,17710,4521,34
74,155,14477,3918,32
74,156,15031,3303,30
74,154,12005,2853,40
74,162,12965,2918,20
74,163,13345,3250,20
74,164,14425,3486,25
74,161,12174,2820,20
74,165,15281,3430,22
74,166,14691,3316,40
74,167,13828,3220,40
74,180,15735,3246,45
74,181,17457,3848,27
74,182,15873,3847,22
74,146,15515,4225,65
74,147,18890,4208,36
74,148,20917,4951,49
74,151,20489,4622,37
74,152,18444,4425,36
74,178,17276,3895,45
74,173,21010,4676,37
74,176,18821,4463,52
74,168,14165,3517,40
74,169,13982,3358,40
74,179,14245,2999,40
74,150,27217,6759,49
74,82,28340,6336,70
74,83,36249,7830,42
74,84,32411,6861,41
74,85,28241,6125,75
74,174,24887,5262,39
74,175,21543,5568,50
74,186,17175,3811,45
74,187,17883,4169,55
74,188,22685,5569,37
74,189,21957,5387,50
74,190,25310,5685,39
74,191,28116,6104,54
74,193,24257,5521,39
74,184,22200,4750,60
74,185,18514,3886,48
74,192,26342,6727,52
74,194,24096,5237,65
74,195,19762,4136,57
74,196,22252,4617,60
74,1,21115,5380,80
74,52,26783,6287,47
74,129,7055,2209,30
74,170,15686,3295,48
74,171,18946,4296,36
74,183,14073,3070,20
74,197,19820,4127,50
74,177,19071,4225,55
74,172,19383,4390,52
74,26,22273,6495,47
74,25,21892,6092,45
74,86,25813,5750,39
74,198,18560,5622,47
75,2,22224,5578,52
75,3,17114,4646,25
75,4,19367,4741,27
75,51,19557,5268,38
75,53,28438,6781,40
75,54,27075,6093,40
75,55,24860,6026,39
75,56,22337,5108,39
75,81,20940,4737,57
75,87,22201,5113,37
75,10,10233,2857,22
75,11,12790,3421,37
75,5,21749,6075,85
75,6,22771,5775,39
75,7,16358,4239,42
75,8,10780,3428,19
75,9,22622,5465,37
75,130,10374,3545,22
75,159,13819,3831,20
75,40,12193,3978,35
75,72,6957,2746,15
75,16,16633,3978,35
75,160,14893,3649,34
75,17,8470,2798,20
75,37,6463,2145,20
75,38,4589,2093,10
75,42,5892,1846,15
75,69,1615,1238,0
75,73,4738,1825,10
75,12,14871,4445,39
75,13,12972,3482,40
75,14,13624,3978,29
75,15,11716,2488,40
75,39,14506,3703,40
75,41,9172,2802,22
75,70,3055,2353,0
75,71,7286,2551,15
75,102,2062,1159,5
75,43,4788,1505,15
75,44,4765,1835,10
75,67,2372,829,5
75,68,1532,901,5
75,74,822,626,0
75,36,7515,2312,20
75,45,6494,2260,15
75,64,5652,1906,20
75,65,4733,1584,10
75,66,3132,1359,5
75,76,3114,823,10
75,18,11675,3011,24
75,19,11548,2944,24
75,20,10639,2858,32
75,21,12194,3414,24
75,22,15031,4022,25
75,33,11499,2925,24
75,34,9939,2862,22
75,46,13141,3069,25
75,31,15326,3732,25
75,32,15154,3616,25
75,47,14613,3533,25
75,48,15307,3720,25
75,60,12754,3450,27
75,61,16169,4136,34
75,78,11504,3333,27
75,23,18862,4426,37
75,24,16198,4310,34
75,27,17267,4789,36
75,28,15738,4037,36
75,29,16909,4392,36
75,30,16946,3842,36
75,49,13642,3786,34
75,59,14128,3793,34
75,113,21023,5099,37
75,50,16912,5244,36
75,57,22454,5498,37
75,58,18835,4934,50
75,79,18293,4659,36
75,80,14453,3016,40
75,88,20338,4595,37
75,110,9396,2761,30
75,62,10761,3303,35
75,63,9536,2713,19
75,90,17164,4297,36
75,91,12497,3566,20
75,92,10556,3025,19
75,93,7783,2359,17
75,111,14071,3220,32
75,112,18641,4049,37
75,114,22932,5400,47
75,115,17052,4133,36
75,116,17197,4224,36
75,117,14577,3852,37
75,89,13828,3433,40
75,109,7875,2012,28
75,120,7231,2363,20
75,121,6676,2286,20
75,77,5125,1378,15
75,94,6566,1926,20
75,95,6067,1382,15
75,96,5700,1413,15
75,100,2679,1448,5
75,101,2238,993,5
75,107,4368,1413,10
75,108,4906,1278,15
75,97,4278,1463,10
75,98,3355,1296,10
75,99,2157,964,5
75,103,3691,2039,5
75,104,3979,1735,10
75,105,4267,1424,10
75,106,4777,1775,10
75,125,6781,2093,15
75,126,7382,2349,15
75,127,8122,2641,25
75,128,7121,2293,15
75,131,8824,3076,17
75,122,5848,2162,15
75,123,5615,1688,15
75,124,6356,1993,15
75,132,7664,2133,17
75,133,7630,2084,17
75,134,8789,2642,17
75,157,9331,2494,17
75,158,10718,2735,19
75,135,6765,2563,15
75,136,10109,2780,25
75,137,8836,3124,25
75,138,8365,2808,25
75,139,7878,1985,28
75,140,10496,3100,24
75,141,10099,2825,25
75,118,10536,2976,30
75,119,10136,2702,30
75,142,10222,2256,35
75,143,10629,2239,35
75,144,12337,3010,40
75,145,13818,3020,42
75,153,14144,3915,45
75,155,12580,3039,40
75,156,15538,3685,30
75,154,12620,2740,45
75,162,13472,3300,20
75,163,13852,3632,20
75,164,12796,3101,42
75,161,12681,3202,20
75,165,15788,3812,22
75,166,13863,2853,40
75,167,13000,2757,40
75,180,14907,2783,45
75,181,15737,3685,47
75,182,17312,3602,60
75,146,17224,3875,36
75,147,17915,4045,36
75,148,20890,4698,37
75,151,16936,4016,47
75,152,17494,4377,36
75,178,16448,3432,45
75,173,17461,4059,49
75,176,17993,4000,52
75,168,13337,3054,40
75,169,13154,2895,40
75,179,13417,2536,40
75,150,26291,6606,62
75,82,28827,7043,40
75,83,33360,7817,49
75,84,29521,6845,48
75,85,25273,6262,70
75,174,23912,5099,39
75,175,20715,5105,50
75,186,16347,3348,45
75,187,17055,4306,55
75,188,19679,4864,52
75,189,21129,4924,50
75,190,21786,5068,50
75,191,25409,5641,52
75,193,20723,4915,50
75,184,21372,4287,60
75,185,17686,3423,48
75,192,25514,6264,52
75,194,23268,4774,65
75,195,18934,4273,57
75,196,21424,4154,60
75,1,20135,4970,75
75,52,27100,6085,40
75,129,7681,2395,17
75,170,15624,3493,50
75,171,15380,3690,47
75,183,14580,3452,20
75,197,18992,3664,50
75,177,18243,3762,55
75,172,21856,4809,47
75,26,21359,6570,39
75,25,19250,5877,38
75,86,24821,5677,39
75,198,19067,6004,47
35,2,15453,4475,35
35,3,11980,3522,27
35,4,14233,3617,30
35,51,17395,4474,30
35,53,27195,6320,39
35,54,25825,5635,39
35,55,20829,5500,35
35,56,21094,4651,37
35,81,22044,4540,39
35,87,20161,4526,37
35,10,5069,1239,15
35,11,7470,2208,20
35,5,16014,4076,30
35,6,13628,3465,32
35,7,9538,2951,22
35,8,5579,1767,15
35,9,8366,2878,17
35,130,22165,5014,39
35,159,23193,5163,39
35,40,17162,4623,44
35,72,18829,4234,37
35,16,6869,2016,20
35,160,20337,4443,37
35,17,6340,2224,15
35,37,5330,2079,10
35,38,8590,2347,25
35,42,7525,2461,25
35,69,9706,3169,25
35,73,15988,3772,34
35,12,9551,3492,25
35,13,10642,3073,25
35,14,13987,3684,30
35,15,16754,3287,50
35,39,11828,4010,27
35,41,12838,3534,29
35,70,15305,4523,30
35,71,15965,4563,42
35,102,10060,2901,25
35,43,8663,2871,25
35,44,6782,2177,20
35,67,6095,1935,15
35,68,8787,2712,30
35,74,8621,2328,25
35,75,7949,2231,20
35,36,2632,1226,5
35,45,2548,1357,5
35,64,4461,1622,10
35,65,3563,937,10
35,66,5106,2503,15
35,76,4963,1448,15
35,18,2241,895,5
35,19,3786,1150,10
35,20,5181,1466,15
35,21,7065,2351,15
35,22,6559,1839,20
35,33,9243,2950,25
35,34,3632,1616,10
35,46,4338,2055,10
35,31,9260,2977,20
35,32,7661,2872,20
35,47,8177,2456,17
35,48,8984,3085,20
35,60,14448,3129,34
35,61,5701,2605,10
35,78,7453,2387,20
35,23,11058,3480,25
35,24,11513,3182,30
35,27,13161,4063,27
35,28,11683,3087,27
35,29,12854,3442,27
35,30,9142,2893,20
35,49,15351,3465,34
35,59,10072,2844,25
35,113,18983,4512,36
35,50,12806,4518,27
35,57,20855,4941,37
35,58,19940,4737,37
35,79,8914,3263,35
35,80,15634,3231,34
35,88,18298,4008,36
35,110,8970,2345,17
35,62,4221,1847,10
35,63,5451,1934,10
35,90,9008,3354,15
35,91,8197,2788,15
35,92,6382,2247,15
35,93,7704,2260,25
35,111,12035,2723,27
35,112,16601,3462,36
35,114,20037,4874,41
35,115,12800,3419,32
35,116,15564,3655,34
35,117,13470,3355,29
35,89,15758,3619,34
35,109,10913,2524,24
35,120,10090,2220,27
35,121,10339,2508,27
35,77,4941,1182,15
35,94,6388,1729,20
35,95,6755,1985,15
35,96,9368,2404,22
35,100,11925,2676,32
35,101,13737,3161,34
35,107,10724,2520,27
35,108,8435,2152,25
35,97,5181,1754,10
35,98,5653,1927,15
35,99,6498,1998,20
35,103,14516,3604,34
35,104,13181,2886,32
35,105,12333,2922,32
35,106,10325,2800,25
35,125,14357,3281,34
35,126,18393,3978,37
35,127,15243,3442,34
35,128,16721,3628,36
35,131,17890,4282,36
35,122,10608,2522,27
35,123,10119,2588,25
35,124,12741,2986,32
35,132,11941,3236,24
35,133,12712,3058,29
35,134,12594,3262,32
35,157,12762,3007,32
35,158,15126,3902,34
35,135,13246,3345,32
35,136,11383,2867,27
35,137,13200,3310,29
35,138,11224,2665,27
35,139,9434,2321,22
35,140,10382,2526,27
35,141,11405,2785,27
35,118,10415,2314,19
35,119,10015,2040,19
35,142,10939,2521,27
35,143,12143,2744,32
35,144,12653,3010,32
35,145,11820,2523,27
35,153,14678,3861,32
35,155,13297,3294,32
35,156,15852,3507,35
35,154,14210,3093,34
35,162,14569,3408,34
35,163,14590,3690,34
35,164,13894,3374,32
35,161,15878,3941,34
35,165,16500,3744,36
35,166,15618,3380,34
35,167,14250,3076,40
35,180,16158,3102,45
35,181,18629,4031,37
35,182,18229,4052,37
35,146,14582,3565,57
35,147,17710,3884,36
35,148,14984,3815,30
35,151,17457,3962,36
35,152,15412,3765,34
35,178,19044,4273,39
35,173,17971,4016,36
35,176,19298,4703,37
35,168,15175,3495,34
35,169,15052,3357,34
35,179,14668,2855,43
35,150,24185,6099,47
35,82,24280,6669,50
35,83,33217,7170,41
35,84,29379,6201,40
35,85,24362,6138,37
35,174,23707,4938,39
35,175,24039,5364,39
35,186,17597,3667,45
35,187,20771,4817,39
35,188,19652,4909,37
35,189,21674,5080,49
35,190,22271,5025,37
35,191,25070,5444,53
35,193,21224,4861,37
35,184,20946,4935,37
35,185,18936,3742,50
35,192,25081,6258,53
35,194,24090,5540,39
35,195,22653,4787,40
35,196,22544,4312,65
35,1,14473,3308,20
35,52,25850,5627,39
35,129,18948,3996,37
35,170,16629,3535,36
35,171,15914,3636,34
35,183,16804,3903,36
35,197,20242,3983,50
35,177,17988,4213,36
35,172,19603,4598,37
35,26,17274,5509,30
35,25,17174,4415,39
35,86,22781,5090,39
35,198,24534,6498,51
36,2,16967,4245,35
36,3,10107,2713,19
36,4,12360,2808,20
36,51,17896,4442,32
36,53,24488,6403,37
36,54,23118,5718,37
36,55,20967,5325,27
36,56,18333,4411,22
36,81,22767,5067,39
36,87,20884,5053,37
36,10,3226,924,10
36,11,5403,1509,15
36,5,18552,4742,32
36,6,13179,3724,29
36,7,11240,3863,25
36,8,5030,1827,10
36,9,6524,2560,15
36,130,20320,4730,27
36,159,23000,5194,23
36,40,14731,4620,34
36,72,17721,4099,38
36,16,4802,1321,15
36,160,20079,4424,23
36,17,1463,865,5
36,37,1360,1025,0
36,38,6148,2054,15
36,42,9257,2016,35
36,69,11438,2724,40
36,73,11867,3377,24
36,12,7484,2393,15
36,13,8442,2598,17
36,14,14418,3597,20
36,15,8103,2316,17
36,39,9761,2777,19
36,41,10771,2301,20
36,70,13238,3290,20
36,71,13898,3330,32
36,102,9082,2682,17
36,43,6473,2169,15
36,44,4340,1888,10
36,67,4672,1497,10
36,68,6013,2116,15
36,74,7674,2338,17
36,75,7110,2181,15
36,35,4563,3457,0
36,45,3143,1252,10
36,64,5274,2077,10
36,65,4376,1392,10
36,66,4144,1625,15
36,76,5661,1748,20
36,18,1561,1153,0
36,19,2550,1898,0
36,20,5897,2343,10
36,21,7926,2992,15
36,22,7275,2716,15
36,33,7727,2442,20
36,34,5810,2332,15
36,46,6978,2651,15
36,31,11900,3573,30
36,32,10301,3468,25
36,47,10841,3050,22
36,48,11624,3681,30
36,60,11292,3236,30
36,61,8341,3201,20
36,78,10093,2983,30
36,23,10622,3223,19
36,24,11486,2800,20
36,27,14292,3916,20
36,28,14323,3683,37
36,29,15494,4038,37
36,30,11782,3489,30
36,49,12176,3572,35
36,59,12712,3440,35
36,113,19706,5039,36
36,50,15446,5114,37
36,57,21578,5468,37
36,58,20663,5264,37
36,79,11554,4343,45
36,80,16357,3758,34
36,88,19021,4535,36
36,110,9693,2959,17
36,62,6861,2443,15
36,63,8091,2530,20
36,90,11648,3950,22
36,91,10837,3384,22
36,92,9022,2843,22
36,93,8507,2540,25
36,111,12758,3250,27
36,112,17324,3989,36
36,114,20760,5401,41
36,115,15440,4015,39
36,116,15585,4106,39
36,117,13306,3882,29
36,89,16481,4146,34
36,109,11636,3124,24
36,120,10930,2500,27
36,121,11179,2788,27
36,77,5744,1637,15
36,94,7168,1876,17
36,95,8563,2370,25
36,96,8196,2401,20
36,100,7586,2060,17
36,101,8318,2149,17
36,107,7703,1797,17
36,108,7402,2266,20
36,97,5994,2267,15
36,98,5901,2221,20
36,99,5908,1723,15
36,103,12531,3099,20
36,104,11003,2369,20
36,105,8789,2694,17
36,106,8539,2138,17
36,125,12179,2765,20
36,126,12994,3044,20
36,127,13042,2926,20
36,128,14543,3116,20
36,131,15804,4007,20
36,122,11448,2802,27
36,123,9667,2195,19
36,124,10100,2560,19
36,132,12521,2888,20
36,133,11272,3068,50
36,134,13434,3542,32
36,157,12749,3184,60
36,158,20018,4617,50
36,135,10893,3097,19
36,136,12223,3147,27
36,137,13923,3837,29
36,138,12064,2945,27
36,139,10274,2601,22
36,140,11222,2806,27
36,141,12245,3065,27
36,118,11138,2931,19
36,119,10738,2657,19
36,142,11779,2801,27
36,143,12866,3271,32
36,144,13376,3537,32
36,145,12543,3050,27
36,153,15401,4388,32
36,155,14137,3574,32
36,156,16570,4034,35
36,154,14933,3620,34
36,162,15409,3688,34
36,163,15430,3970,34
36,164,14734,3654,32
36,161,16718,4221,34
36,165,17223,4271,36
36,166,16341,3907,34
36,167,15063,3567,40
36,180,16971,3593,45
36,181,19352,4558,37
36,182,18952,4579,37
36,146,15305,4092,57
36,147,18550,4464,36
36,148,18622,4818,49
36,151,18180,4489,36
36,152,16135,4292,34
36,178,19762,4800,39
36,173,18694,4543,36
36,176,20021,5230,37
36,168,15898,4022,34
36,169,15775,3884,34
36,179,15481,3346,43
36,150,29597,7004,30
36,82,24235,6287,37
36,83,33940,7697,41
36,84,30102,6728,40
36,85,24478,5963,28
36,174,24547,5518,39
36,175,24761,5891,41
36,186,18410,4158,45
36,187,21489,5344,39
36,188,20375,5436,37
36,189,22397,5607,49
36,190,22994,5552,37
36,191,25820,5971,55
36,193,21947,5388,37
36,184,21669,5462,37
36,185,19749,4233,50
36,192,25804,6785,53
36,194,25045,5386,65
36,195,23371,5314,40
36,196,23357,4803,65
